sub_id,x,y,t,trial_id
052212_2,458.49,702.86,406098.888,1
052212_2,375.86,679.5,406107.29,1
052212_2,534.75,430.35,406115.667,1
052212_2,454.1,679.1800000000001,406123.922,1
052212_2,496.39,702.5899999999999,406132.359,1
052212_2,383.7,677.29,406140.667,1
052212_2,371.8,710.74,406148.993,1
052212_2,493.02,709.29,406157.267,1
052212_2,516.82,705.72,406165.682,1
052212_2,369.17,710.97,406174.014,1
052212_2,367.45,713.26,406182.409,1
052212_2,527.1,712.01,406190.657,1
052212_2,380.31,741.0899999999999,406199.059,1
052212_2,528.19,728.12,406207.42,1
052212_2,382.59,724.74,406215.79,1
052212_2,373.5,724,406224.034,1
052212_2,529.21,729.87,406232.432,1
052212_2,533.26,733.9300000000001,406240.774,1
052212_2,537.41,739.5699999999999,406249.139,1
052212_2,375.59,737.62,406257.37,1
052212_2,375.32,730.7,406265.765,1
052212_2,543.01,737.06,406274.166,1
052212_2,377.97,740.54,406282.424,1
052212_2,367.64,737.27,406290.794,1
052212_2,541.1,738.45,406299.129,1
052212_2,543.57,744.8299999999999,406307.513,1
052212_2,375.4,728.6,406315.805,1
052212_2,542.24,752.4300000000001,406324.164,1
052212_2,547.74,753.11,406332.502,1
052212_2,376.74,722.06,406340.916,1
052212_2,373.98,747.8199999999999,406349.127,1
052212_2,375.82,739.6700000000001,406357.567,1
052212_2,549.21,758.06,406365.926,1
052212_2,382.64,746.56,406374.293,1
052212_2,383.42,747.65,406382.473,1
052212_2,387.11,752.55,406390.905,1
052212_2,560.35,785.87,406399.263,1
052212_2,379.94,742.19,406407.534,1
052212_2,560.45,775.9300000000001,406415.922,1
052212_2,380.17,736.0699999999999,406424.255,1
052212_2,564.4,798.53,406432.634,1
052212_2,465.35,812.54,406440.924,1
052212_2,397.62,795.9200000000001,406449.371,1
052212_2,555.9,792.89,406457.637,1
052212_2,401.31,788.15,406466.042,1
052212_2,415.69,741.14,406474.288,1
052212_2,396.81,731.47,406482.633,1
052212_2,400.81,741.3199999999999,406491.043,1
052212_2,399.56,738.23,406499.391,1
052212_2,390.83,747.63,406507.67,1
052212_2,395.67,737.86,406516.087,1
052212_2,393.16,738.2,406524.412,1
052212_2,397.33,735.73,406532.64,1
052212_2,384.6,732.98,406541.032,1
052212_2,414.3,737.35,406549.521,1
052212_2,392.05,757.0899999999999,406557.761,1
052212_2,502.07,851.24,406566.016,1
052212_2,388.64,742.2,406574.406,1
052212_2,399.51,749.4,406582.792,1
052212_2,394.67,756,406591.158,1
052212_2,520.38,860.77,406599.493,1
052212_2,391.6,770.22,406607.769,1
052212_2,398.3,775.8,406616.176,1
052212_2,360.13,749.28,406624.493,1
052212_2,407.08,756.15,406632.774,1
052212_2,577.66,504.27,406641.113,1
052212_2,679.3,488.79999999999995,406649.507,1
052212_2,768.01,512.74,406657.875,1
052212_2,896.68,521.08,406666.171,1
052212_2,982.33,516.39,406674.496,1
052212_2,1086.22,507.24,406682.924,1
052212_2,1158.24,512.63,406691.304,1
052212_2,1226.57,290.37,406699.544,1
052212_2,1342.15,261.64,406707.873,1
052212_2,1334.43,260.58000000000004,406716.302,1
052212_2,1334.55,239.32000000000005,406724.522,1
052212_2,1394.28,223.69000000000005,406732.884,1
052212_2,1327.23,443.01,406741.294,1
052212_2,1325.02,446.74,406749.578,1
052212_2,1327.29,447.13,406757.911,1
052212_2,1293.66,442.16999999999996,406766.281,1
052212_2,1319.51,443.29999999999995,406774.641,1
052212_2,1319.97,442.04999999999995,406783.011,1
052212_2,1321.02,442.49,406791.295,1
052212_2,1351.42,451.63,406799.628,1
052212_2,1322.32,446.14,406808.031,1
052212_2,1318.57,436.71000000000004,406816.262,1
052212_2,1304,437.88,406824.643,1
052212_2,1325.6,437.45000000000005,406833.001,1
052212_2,1317.92,437.20000000000005,406841.374,1
052212_2,1309.28,439.04999999999995,406849.622,1
052212_2,1323.53,437.1,406858.007,1
052212_2,1321.51,479.70000000000005,406866.414,1
052212_2,1323.46,435.39,406874.767,1
052212_2,1326.51,431.14,406883.03,1
052212_2,1326.81,437.51,406891.4,1
052212_2,1325.7,432.09000000000003,406899.774,1
052212_2,1332.5,480.44000000000005,406908.147,1
052212_2,1345.85,502.47,406916.391,1
052212_2,1332.04,435.29999999999995,406924.766,1
052212_2,1333.25,456.09000000000003,406933.116,1
052212_2,1334.4,441.22,406941.395,1
052212_2,1333.83,518.52,406949.792,1
052212_2,1341.2,447.41999999999996,406958.154,1
052212_2,1354.34,509.07000000000005,406966.535,1
052212_2,1378.48,447.37,406974.772,1
052212_2,1407.68,502.30999999999995,406983.157,1
052212_2,1402.36,521.97,406991.486,1
052212_2,1411.29,478.11,406999.919,1
052212_2,1418.28,459.70000000000005,407008.132,1
052212_2,1421.46,525.32,407016.524,1
052212_2,1422.2,452.51,407024.89,1
052212_2,1426.98,519.57,407033.256,1
052212_2,1428.97,511.67999999999995,407041.557,1
052212_2,1425.11,515.71,407049.849,1
052212_2,1424.76,485.28999999999996,407058.395,1
052212_2,1427.23,513.21,407066.641,1
052212_2,1419.02,490.32000000000005,407074.885,1
052212_2,1424.77,525.44,407083.294,1
052212_2,1426.22,520.4,407091.659,1
052212_2,1429.44,504.63,407099.891,1
052212_2,1430.75,490.28999999999996,407108.276,1
052212_2,1427,499.55999999999995,407116.673,1
052212_2,1422.35,487.74,407125.027,1
052212_2,1424.39,520.45,407133.258,1
052212_2,1424.54,500.49,407141.662,1
052212_2,1427.56,492.46000000000004,407149.976,1
052212_2,1431.64,494.70000000000005,407158.398,1
052212_2,1433.19,535.73,407166.657,1
052212_2,1430.01,507.11,407175.015,1
052212_2,1419.25,492.94000000000005,407183.402,1
052212_2,1432.05,511.4,407191.794,1
052212_2,1429.39,506.29999999999995,407200.007,1
052212_2,1426.94,494.21000000000004,407208.456,1
052212_2,1427.63,512.47,407216.779,1
052212_2,1423.35,489.78,407225.025,1
052212_2,1419.96,494.36,407233.374,1
052212_2,1421.2,488.11,407241.762,1
052212_2,1419.69,492.14,407250.127,1
052212_2,1417.48,490.82000000000005,407258.372,1
052212_2,1333.95,362.15999999999997,407266.769,1
052212_2,1153.29,345.52,407275.155,1
052212_2,1302.06,501.23,407283.495,1
052212_2,1034.82,166.01999999999998,407291.777,1
052212_2,768.65,490.33000000000004,407300.128,1
052212_2,NA,NA,407308.497,1
052212_2,1030.16,36.1099999999999,407325.165,1
052212_2,1276.44,68.75,407333.574,1
052212_2,NA,NA,407341.899,1
052212_2,NA,NA,407350.272,1
052212_2,NA,NA,407358.473,1
052212_2,NA,NA,407366.903,1
052212_2,NA,NA,407375.247,1
052212_2,NA,NA,407383.51,1
052212_2,NA,NA,407391.887,1
052212_2,NA,NA,407400.278,1
052212_2,NA,NA,407408.663,1
052212_2,NA,NA,407416.895,1
052212_2,NA,NA,407425.258,1
052212_2,NA,NA,407433.694,1
052212_2,NA,NA,407450.272,1
052212_2,NA,NA,407458.626,1
052212_2,NA,NA,407467.005,1
052212_2,NA,NA,407475.422,1
052212_2,NA,NA,407483.622,1
052212_2,NA,NA,407492.031,1
052212_2,NA,NA,407500.366,1
052212_2,NA,NA,407508.648,1
052212_2,NA,NA,407517.041,1
052212_2,NA,NA,407525.384,1
052212_2,NA,NA,407533.718,1
052212_2,NA,NA,407542.022,1
052212_2,NA,NA,407550.328,1
052212_2,NA,NA,407558.765,1
052212_2,NA,NA,407567.162,1
052212_2,NA,NA,407575.386,1
052212_2,NA,NA,407583.749,1
052212_2,NA,NA,407592.163,1
052212_2,NA,NA,407600.527,1
052212_2,NA,NA,407608.762,1
052212_2,NA,NA,407617.134,1
052212_2,NA,NA,407625.501,1
052212_2,NA,NA,407633.711,1
052212_2,NA,NA,407642.147,1
052212_2,NA,NA,407650.492,1
052212_2,NA,NA,407658.884,1
052212_2,NA,NA,407667.127,1
052212_2,NA,NA,407675.515,1
052212_2,NA,NA,407683.882,1
052212_2,NA,NA,407692.281,1
052212_2,NA,NA,407700.492,1
052212_2,NA,NA,407708.877,1
052212_2,NA,NA,407717.293,1
052212_2,NA,NA,407725.699,1
052212_2,NA,NA,407733.88,1
052212_2,NA,NA,407742.262,1
052212_2,NA,NA,407750.63,1
052212_2,NA,NA,407917,1
052212_2,NA,NA,407966.769,1
052212_2,NA,NA,408016.722,1
052212_2,NA,NA,408066.757,1
052212_2,NA,NA,408116.976,1
052212_2,NA,NA,408166.893,1
052212_2,1304.69,491.30999999999995,408239.664,1
052212_2,1310.41,493.34000000000003,408247.85,1
052212_2,1309.36,489.59000000000003,408256.272,1
052212_2,1309.99,485.78999999999996,408264.627,1
052212_2,1308.18,485.49,408272.898,1
052212_2,1304.96,481.58000000000004,408281.262,1
052212_2,1302.09,480.02,408289.599,1
052212_2,1299.3,477.97,408297.981,1
052212_2,1311.85,479.54999999999995,408306.221,1
052212_2,1391.66,535.72,408314.667,1
052212_2,1402.12,553.17,408323.015,1
052212_2,1412.2,567.54,408331.26,1
052212_2,1423.98,562.66,408339.591,1
052212_2,1426.78,567.25,408347.982,1
052212_2,1427.39,566.74,408356.35,1
052212_2,1430.07,566.03,408364.616,1
052212_2,1428.21,567.11,408373.023,1
052212_2,1427.36,567.4,408381.342,1
052212_2,1430.53,569.0799999999999,408389.762,1
052212_2,1427.05,569.12,408398.014,1
052212_2,1431.26,568.96,408406.386,1
052212_2,1432.25,569.0799999999999,408414.823,1
052212_2,1432.14,567.24,408423.085,1
052212_2,1430.43,566.89,408431.367,1
052212_2,1429.26,567.1,408439.772,1
052212_2,1427.79,567.05,408448.137,1
052212_2,1425.91,567.37,408456.364,1
052212_2,1424.2,566.9,408464.701,1
052212_2,1425.46,565.06,408473.15,1
052212_2,1422.43,565,408481.535,1
052212_2,1423.73,564.92,408489.713,1
052212_2,1421.36,564.89,408498.135,1
052212_2,1418.66,565.64,408506.518,1
052212_2,1418.79,558.72,408514.873,1
052212_2,1415.98,560.5,408523.149,1
052212_2,1414.4,564.09,408531.475,1
052212_2,1415.26,564.15,408539.875,1
052212_2,1412.25,566.01,408548.289,1
052212_2,1415.98,561.5,408556.519,1
052212_2,1412.3,561.2,408564.877,1
052212_2,1411.8,558.17,408573.258,1
052212_2,1413,557.94,408581.617,1
052212_2,1412.28,558.68,408589.854,1
052212_2,1414.4,552.2,408598.25,1
052212_2,1414.8,556.33,408606.645,1
052212_2,1414.49,553.18,408614.871,1
052212_2,1414.86,555.84,408623.257,1
052212_2,1415.33,553.78,408631.606,1
052212_2,1414.48,554.19,408639.993,1
052212_2,1414.37,554.49,408648.269,1
052212_2,1415.82,552.08,408656.602,1
052212_2,1415.72,548.68,408664.958,1
052212_2,1415.1,539.6,408673.331,1
052212_2,1414.47,549.25,408681.674,1
052212_2,1414,549.32,408689.979,1
052212_2,1414.14,545.64,408698.433,1
052212_2,1412.25,553.02,408706.771,1
052212_2,1410.12,550.01,408715.004,1
052212_2,1411.34,550.84,408723.355,1
052212_2,1414.24,549.75,408731.751,1
052212_2,1412.78,552.82,408740.01,1
052212_2,1407.22,540.29,408748.444,1
052212_2,1403.75,540.5,408756.765,1
052212_2,1403.99,541.62,408765.127,1
052212_2,1405.96,533.72,408773.392,1
052212_2,1532.38,587.28,408781.668,1
052212_2,1406.3,531.01,408790.145,1
052212_2,1404.44,523.15,408798.457,1
052212_2,1398.32,522.7,408806.769,1
052212_2,1399.58,523.84,408815.103,1
052212_2,1399.15,520.02,408823.516,1
052212_2,1396.01,520.48,408831.801,1
052212_2,1395.86,520.01,408840.147,1
052212_2,1400.07,528.94,408848.463,1
052212_2,1399.73,536.63,408856.876,1
052212_2,1462.9,549.44,408865.237,1
052212_2,1395.68,528.9,408873.535,1
052212_2,1401.91,539.35,408881.88,1
052212_2,1403.23,552.28,408890.232,1
052212_2,1406.61,539.8,408898.463,1
052212_2,1406.3,558.29,408906.858,1
052212_2,1410.84,552.37,408915.438,1
052212_2,1414.09,547.37,408923.616,1
052212_2,1417.98,553.6,408931.863,1
052212_2,1416.49,552.21,408940.252,1
052212_2,1417.5,555.42,408948.615,1
052212_2,1415,560.71,408956.988,1
052212_2,1417.21,550.33,408965.235,1
052212_2,1416.77,548.5,408973.625,1
052212_2,1415.76,548.36,408981.938,1
052212_2,1431,563.69,408990.32,1
052212_2,1416.63,554.17,408998.596,1
052212_2,1416.98,558.37,409007.019,1
052212_2,1418.46,558.75,409015.367,1
052212_2,1419.15,557.32,409023.635,1
052212_2,1420.03,555.04,409031.978,1
052212_2,1420.16,547.54,409040.363,1
052212_2,1423.54,543.77,409048.702,1
052212_2,1423.35,555.62,409057.002,1
052212_2,1426.36,551.07,409065.298,1
052212_2,1423.83,559.24,409073.718,1
052212_2,1422.33,547.79,409082.134,1
052212_2,1421.7,560.87,409090.361,1
052212_2,1422.27,557.6,409098.706,1
052212_2,1422.45,560.2,409107.133,1
052212_2,1422.64,540.56,409115.503,1
052212_2,1422.19,559.14,409123.765,1
052212_2,1423.54,556.31,409132.099,1
052212_2,1423.55,547.58,409140.499,1
052212_2,1421.63,558.67,409148.741,1
052212_2,1422.54,540.89,409157.134,1
052212_2,1419.91,553.2,409165.506,1
052212_2,1421.21,544.22,409173.877,1
052212_2,1410.84,560.87,409182.098,1
052212_2,1340.75,559.15,409190.487,1
052212_2,1243.37,564.05,409198.861,1
052212_2,1177.73,598.0699999999999,409207.257,1
052212_2,1137.28,664.46,409215.496,1
052212_2,991.53,705.6700000000001,409223.884,1
052212_2,874.79,771.88,409232.214,1
052212_2,1009.43,693.75,409240.647,1
052212_2,766.02,372.55999999999995,409248.865,1
052212_2,763.24,369.82000000000005,409257.258,1
052212_2,599.62,296.89,409265.59,1
052212_2,636.3,275.96000000000004,409273.986,1
052212_2,NA,NA,409282.212,1
052212_2,NA,NA,409298.975,1
052212_2,NA,NA,409307.231,1
052212_2,NA,NA,409315.605,1
052212_2,NA,NA,409324.012,1
052212_2,NA,NA,409332.314,1
052212_2,NA,NA,409340.632,1
052212_2,NA,NA,409349.045,1
052212_2,NA,NA,409357.38,1
052212_2,NA,NA,409365.702,1
052212_2,NA,NA,409373.961,1
052212_2,NA,NA,409390.754,1
052212_2,NA,NA,409399.124,1
052212_2,NA,NA,409407.382,1
052212_2,NA,NA,409415.754,1
052212_2,NA,NA,409424.062,1
052212_2,NA,NA,409432.388,1
052212_2,NA,NA,409440.686,1
052212_2,NA,NA,409449.122,1
052212_2,NA,NA,409457.48,1
052212_2,NA,NA,409465.699,1
052212_2,NA,NA,409474.083,1
052212_2,NA,NA,409482.512,1
052212_2,NA,NA,409490.85,1
052212_2,NA,NA,409515.851,1
052212_2,NA,NA,409524.26,1
052212_2,NA,NA,409532.453,1
052212_2,NA,NA,409540.873,1
052212_2,NA,NA,409549.407,1
052212_2,NA,NA,409557.55,1
052212_2,NA,NA,409565.874,1
052212_2,NA,NA,409574.238,1
052212_2,NA,NA,409582.592,1
052212_2,NA,NA,409590.847,1
052212_2,NA,NA,409599.341,1
052212_2,NA,NA,409607.612,1
052212_2,NA,NA,409615.969,1
052212_2,NA,NA,409624.254,1
052212_2,NA,NA,409632.604,1
052212_2,NA,NA,409641.009,1
052212_2,NA,NA,409649.459,1
052212_2,NA,NA,409657.62,1
052212_2,NA,NA,409665.96,1
052212_2,NA,NA,409674.371,1
052212_2,NA,NA,409840.733,1
052212_2,NA,NA,409890.5,1
052212_2,NA,NA,409940.447,1
052212_2,NA,NA,409990.836,1
052212_2,NA,NA,410040.592,1
052212_2,NA,NA,410090.62,1
052212_2,NA,NA,410140.57,1
052212_2,NA,NA,410190.601,1
052212_2,NA,NA,410240.673,1
052212_2,NA,NA,410290.734,1
052212_2,NA,NA,410340.717,1
052212_2,NA,NA,410390.853,1
052212_2,NA,NA,410440.673,1
052212_2,NA,NA,410490.721,1
052212_2,NA,NA,410540.818,1
052212_2,NA,NA,410590.819,1
052212_2,NA,NA,410640.823,1
052212_2,NA,NA,410690.851,1
052212_2,NA,NA,410740.92,1
052212_2,NA,NA,410790.977,1
052212_2,NA,NA,410840.942,1
052212_2,NA,NA,410890.977,1
052212_2,NA,NA,410940.928,1
052212_2,NA,NA,410991.049,1
052212_2,NA,NA,411041.012,1
052212_2,329.5,545.56,411113.922,1
052212_2,331.66,534.22,411122.108,1
052212_2,334.08,528.22,411130.451,1
052212_2,337.56,537.87,411138.717,1
052212_2,339.52,537.22,411147.077,1
052212_2,333.7,535.04,411155.473,1
052212_2,337.74,531.21,411163.846,1
052212_2,338.14,530.91,411172.206,1
052212_2,339.61,526.07,411180.454,1
052212_2,343.45,530.37,411188.836,1
052212_2,344.25,533.45,411197.226,1
052212_2,347.08,529.3,411205.528,1
052212_2,429.68,527.22,411213.809,1
052212_2,579.98,481.79999999999995,411222.195,1
052212_2,670.75,485.04999999999995,411230.439,1
052212_2,793.46,470.02,411238.825,1
052212_2,925.45,467.79999999999995,411247.218,1
052212_2,1051.81,480.48,411255.6,1
052212_2,1141.55,472.77,411263.813,1
052212_2,1236.43,492.99,411272.234,1
052212_2,1430.44,514.32,411280.563,1
052212_2,1412.33,490.86,411288.974,1
052212_2,1373.55,485.53,411297.202,1
052212_2,1392.75,471.67999999999995,411305.593,1
052212_2,1395.16,485.49,411313.926,1
052212_2,1396.86,482.78,411322.358,1
052212_2,1389.42,488.76,411330.581,1
052212_2,1392.08,486.82000000000005,411338.973,1
052212_2,1393.53,483.19000000000005,411347.327,1
052212_2,1390.57,482.07000000000005,411355.732,1
052212_2,1391.47,483.59000000000003,411363.97,1
052212_2,1389.69,480.55999999999995,411372.354,1
052212_2,1390.13,468.54999999999995,411380.697,1
052212_2,1392.63,470.4,411388.936,1
052212_2,1393.14,464.02,411397.34,1
052212_2,1392.8,465.35,411405.682,1
052212_2,1392.61,454.69000000000005,411414.066,1
052212_2,1395.8,457.38,411422.324,1
052212_2,1395.4,454.03999999999996,411430.697,1
052212_2,1393.64,449.77,411439.073,1
052212_2,1394.13,443.24,411447.475,1
052212_2,1395.95,445.73,411455.696,1
052212_2,1394.83,441.30999999999995,411464.081,1
052212_2,1393.92,447.61,411472.449,1
052212_2,1393.32,443.76,411480.849,1
052212_2,1390.99,451.32000000000005,411489.033,1
052212_2,1379.21,438.97,411497.47,1
052212_2,1383.78,450.48,411505.817,1
052212_2,1381.81,443.73,411514.097,1
052212_2,1378.16,430.24,411522.468,1
052212_2,1382.86,451.53,411530.805,1
052212_2,1376.96,414.87,411539.499,1
052212_2,1373.15,461.02,411547.44,1
052212_2,1371.68,457.35,411555.813,1
052212_2,1373.73,446.30999999999995,411564.212,1
052212_2,1376.36,449.65,411572.597,1
052212_2,1379.05,437.20000000000005,411580.836,1
052212_2,1376.82,458.77,411589.478,1
052212_2,1383.65,449.77,411597.627,1
052212_2,1444.6,398.13,411605.96,1
052212_2,1480.33,397.88,411614.188,1
052212_2,1466.28,423.5,411622.584,1
052212_2,1484.8,408.29999999999995,411630.935,1
052212_2,1490.87,404.03,411639.418,1
052212_2,1492.89,395.52,411647.586,1
052212_2,1514.68,388.90999999999997,411655.974,1
052212_2,1508.15,392.46000000000004,411664.314,1
052212_2,1485.99,361.12,411672.577,1
052212_2,1505.72,373.04999999999995,411680.94,1
052212_2,1498.8,376.96000000000004,411689.382,1
052212_2,1488.28,343.98,411697.683,1
052212_2,1519.3,364.76,411705.965,1
052212_2,1514.31,381.23,411714.312,1
052212_2,1511.09,380.86,411722.717,1
052212_2,1513.85,383.67999999999995,411731.191,1
052212_2,1516.62,390.47,411739.347,1
052212_2,1514.03,394.58000000000004,411747.697,1
052212_2,1517.38,396.21000000000004,411756.089,1
052212_2,1518.39,397.71000000000004,411764.438,1
052212_2,1519.31,400.23,411772.712,1
052212_2,1519.88,402.51,411781.058,1
052212_2,1563.26,407.86,411789.442,1
052212_2,1516.57,411.11,411797.721,1
052212_2,1520.65,412.96000000000004,411806.09,1
052212_2,1519.53,412.59000000000003,411814.438,1
052212_2,1517.1,409.33000000000004,411822.772,1
052212_2,1518.14,409.79999999999995,411831.098,1
052212_2,1520.89,399.28,411839.403,1
052212_2,1515.91,405.01,411847.856,1
052212_2,1517.92,407.40999999999997,411856.209,1
052212_2,1518.52,412.52,411864.434,1
052212_2,1513.09,407.55999999999995,411872.831,1
052212_2,1509.15,404.1,411881.23,1
052212_2,1508.17,409.28999999999996,411889.515,1
052212_2,1511.65,399.02,411897.817,1
052212_2,1506.18,395.69000000000005,411906.186,1
052212_2,1505.18,394.27,411914.603,1
052212_2,1506.33,387.03999999999996,411922.78,1
052212_2,1500.4,438.28,411931.177,1
052212_2,1496.5,358.27,411939.517,1
052212_2,1505.59,388.65999999999997,411947.969,1
052212_2,1458.9,330.30999999999995,411956.255,1
052212_2,1408.9,231.65999999999997,411964.574,1
052212_2,1296.11,144.25,411972.961,1
052212_2,1236.68,78.95000000000005,411981.344,1
052212_2,1184.8,62.940000000000055,411989.624,1
052212_2,1152.84,NA,411997.978,1
052212_2,1137.16,NA,412006.318,1
052212_2,NA,NA,412014.703,1
052212_2,1127.66,NA,412022.943,1
052212_2,1111.45,NA,412031.301,1
052212_2,1115.04,NA,412039.691,1
052212_2,1117.66,22.00999999999999,412047.932,1
052212_2,1113.97,10.710000000000036,412056.34,1
052212_2,1119.95,14.660000000000082,412064.71,1
052212_2,1112.89,2.1099999999999,412073.082,1
052212_2,1112.83,6.460000000000036,412081.335,1
052212_2,1110.51,11.740000000000009,412089.677,1
052212_2,NA,NA,412098.096,1
052212_2,NA,NA,412106.429,1
052212_2,NA,NA,412114.702,1
052212_2,1109.62,NA,412123.087,1
052212_2,1111.34,NA,412131.427,1
052212_2,NA,NA,412139.809,1
052212_2,NA,NA,412148.103,1
052212_2,NA,NA,412156.437,1
052212_2,1105.89,NA,412164.839,1
052212_2,1104.77,NA,412173.175,1
052212_2,1100.69,NA,412181.517,1
052212_2,1099.13,NA,412189.808,1
052212_2,1098.07,NA,412198.225,1
052212_2,1098.49,NA,412206.439,1
052212_2,1100.21,NA,412214.841,1
052212_2,NA,NA,412223.145,1
052212_2,1097.14,NA,412231.6,1
052212_2,1099.32,NA,412239.774,1
052212_2,1099.37,NA,412248.327,1
052212_2,1100.38,NA,412256.557,1
052212_2,1097.38,NA,412264.968,1
052212_2,1098.54,NA,412273.201,1
052212_2,1098.44,NA,412281.636,1
052212_2,1100.31,NA,412289.888,1
052212_2,1100.86,NA,412298.424,1
052212_2,1099.86,NA,412306.552,1
052212_2,1101.6,NA,412314.958,1
052212_2,1103.46,NA,412323.355,1
052212_2,1102.78,NA,412331.572,1
052212_2,1104.22,NA,412339.941,1
052212_2,1103.86,NA,412348.331,1
052212_2,1106.05,NA,412356.689,1
052212_2,1106.95,NA,412364.972,1
052212_2,1110.09,NA,412373.332,1
052212_2,1110.71,NA,412381.646,1
052212_2,NA,NA,412390.182,1
052212_2,NA,NA,412398.358,1
052212_2,NA,NA,412406.697,1
052212_2,NA,NA,412415.047,1
052212_2,NA,NA,412423.403,1
052212_2,NA,NA,412431.674,1
052212_2,NA,NA,412440.086,1
052212_2,NA,NA,412448.425,1
052212_2,NA,NA,412456.699,1
052212_2,949.23,15.029999999999973,412465.081,1
052212_2,889.55,11.13000000000011,412473.459,1
052212_2,936.27,1.8199999999999363,412481.803,1
052212_2,854.33,NA,412490.055,1
052212_2,925.13,115.96000000000004,412498.416,1
052212_2,896.12,108.98000000000002,412506.812,1
052212_2,897.26,108.91999999999996,412515.165,1
052212_2,905.21,81.67999999999995,412523.467,1
052212_2,804.14,214.86,412531.797,1
052212_2,790.87,183.30999999999995,412540.204,1
052212_2,841.35,99.45000000000005,412548.765,1
052212_2,828.49,105.69000000000005,412556.832,1
052212_2,825.02,82.86000000000001,412565.208,1
052212_2,830.28,95.95000000000005,412573.608,1
052212_2,835.18,49.549999999999955,412598.563,1
052212_2,891.31,94.09000000000003,412606.956,1
052212_2,895.03,98.85000000000002,412615.186,1
052212_2,825.26,49.88000000000011,412623.549,1
052212_2,828.94,34.549999999999955,412631.957,1
052212_2,891.34,95.85000000000002,412640.36,1
052212_2,831.23,95.76999999999998,412648.545,1
052212_2,834.38,43.86999999999989,412656.964,1
052212_2,898.97,69.13999999999999,412665.296,1
052212_2,898.98,88.63999999999999,412673.663,1
052212_2,833.41,29.569999999999936,412681.953,1
052212_2,832.92,25.710000000000036,412690.339,1
052212_2,907.49,84.08000000000004,412698.674,1
052212_2,890.95,32.460000000000036,412707.306,1
052212_2,890.71,64.67999999999995,412715.32,1
052212_2,897.9,28.34999999999991,412723.71,1
052212_2,887.1,83.84000000000003,412732.068,1
052212_2,892.74,80.75999999999999,412740.322,1
052212_2,894.19,62.639999999999986,412748.661,1
052212_2,894.85,74.38999999999999,412757.047,1
052212_2,893.93,83.17999999999995,412765.459,1
052212_2,895.5,84.24000000000001,412773.689,1
052212_2,894.25,96.19000000000005,412782.05,1
052212_2,893.71,104.66999999999996,412790.457,1
052212_2,894.41,87,412798.813,1
052212_2,894.5,94.80999999999995,412807.086,1
052212_2,893.37,86.21000000000004,412815.423,1
052212_2,894.69,76.72000000000003,412823.796,1
052212_2,894.52,91.34000000000003,412832.17,1
052212_2,895.43,51.36999999999989,412840.472,1
052212_2,894.93,84.61000000000001,412848.79,1
052212_2,894.97,103.28999999999996,412857.207,1
052212_2,895.5,78.90999999999997,412865.438,1
052212_2,896.86,71.13,412873.804,1
052212_2,896.22,62.00999999999999,412882.195,1
052212_2,895.72,70.28999999999996,412890.575,1
052212_2,896.57,63.84000000000003,412898.806,1
052212_2,897.68,74.98000000000002,412907.204,1
052212_2,897.9,73.79999999999995,412915.538,1
052212_2,898.82,69.28999999999996,412923.923,1
052212_2,899.05,74.23000000000002,412932.165,1
052212_2,898.58,73.74000000000001,412940.575,1
052212_2,898.75,73.63999999999999,412948.963,1
052212_2,897.63,75.74000000000001,412957.336,1
052212_2,897.25,67.49000000000001,412965.551,1
052212_2,897.94,70.50999999999999,412973.946,1
052212_2,897.4,57.299999999999955,412982.319,1
052212_2,895.28,67.27999999999997,412990.691,1
052212_2,924.67,87.49000000000001,412998.919,1
052212_2,895.66,60.620000000000005,413007.325,1
052212_2,893.42,62.389999999999986,413015.688,1
052212_2,886.2,55.690000000000055,413023.905,1
052212_2,770.11,147.30999999999995,413032.289,1
052212_2,710.37,53.92000000000007,413040.674,1
052212_2,653.31,53.57999999999993,413049.028,1
052212_2,472.16,20.25,413057.323,1
052212_2,629.92,50.680000000000064,413065.64,1
052212_2,622.6,52.90000000000009,413074.07,1
052212_2,618.91,51.67000000000007,413082.431,1
052212_2,613.49,50.90000000000009,413090.688,1
052212_2,466.59,5.789999999999964,413099.059,1
052212_2,610.6,50.180000000000064,413107.447,1
052212_2,466.19,NA,413115.823,1
052212_2,609.06,47.25,413124.047,1
052212_2,467.98,5.7999999999999545,413132.434,1
052212_2,466.68,NA,413140.794,1
052212_2,607,43.41000000000008,413149.055,1
052212_2,605.54,41.24000000000001,413157.441,1
052212_2,464.29,NA,413165.797,1
052212_2,602.72,43.58999999999992,413174.163,1
052212_2,601.37,43.48000000000002,413182.442,1
052212_2,NA,NA,413190.81,1
052212_2,602.06,46.72000000000003,413199.203,1
052212_2,602.52,47.75999999999999,413207.511,1
052212_2,603.7,42.33999999999992,413215.805,1
052212_2,NA,NA,413224.123,1
052212_2,603.67,47.88000000000011,413232.552,1
052212_2,NA,NA,413249.207,1
052212_2,606.77,46.319999999999936,413257.575,1
052212_2,606.79,44.680000000000064,413265.908,1
052212_2,608.88,42.460000000000036,413274.176,1
052212_2,608.91,38.809999999999945,413282.576,1
052212_2,609.78,39.1400000000001,413290.944,1
052212_2,611.03,35.77999999999997,413299.332,1
052212_2,609.95,33.32999999999993,413307.578,1
052212_2,611.2,32.789999999999964,413315.928,1
052212_2,614.96,32.38000000000011,413324.329,1
052212_2,613.86,31.59999999999991,413332.667,1
