"sub_id","t","aoi","trial_id",""
"lmu_child01",1558583471264068,NA,"trial_sequence_A",NA
"lmu_child01",1558583471280690,NA,"trial_sequence_A",NA
"lmu_child01",1558583471297314,NA,"trial_sequence_A",NA
"lmu_child01",1558583471313937,NA,"trial_sequence_A",NA
"lmu_child01",1558583471330558,NA,"trial_sequence_A",NA
"lmu_child01",1558583471347316,NA,"trial_sequence_A",NA
"lmu_child01",1558583471363984,NA,"trial_sequence_A",NA
"lmu_child01",1558583471380567,NA,"trial_sequence_A",NA
"lmu_child01",1558583471397175,NA,"trial_sequence_A",NA
"lmu_child01",1558583471413923,NA,"trial_sequence_A",NA
"lmu_child01",1558583471430546,NA,"trial_sequence_A",NA
"lmu_child01",1558583471447166,NA,"trial_sequence_A",NA
"lmu_child01",1558583471463806,NA,"trial_sequence_A",NA
"lmu_child01",1558583471480555,NA,"trial_sequence_A",NA
"lmu_child01",1558583471497170,NA,"trial_sequence_A",NA
"lmu_child01",1558583471513799,NA,"trial_sequence_A",NA
"lmu_child01",1558583471530415,NA,"trial_sequence_A",NA
"lmu_child01",1558583471547155,NA,"trial_sequence_A",NA
"lmu_child01",1558583471563779,NA,"trial_sequence_A",NA
"lmu_child01",1558583471580400,NA,"trial_sequence_A",NA
"lmu_child01",1558583471597022,NA,"trial_sequence_A",NA
"lmu_child01",1558583471613769,NA,"trial_sequence_A",NA
"lmu_child01",1558583471630397,NA,"trial_sequence_A",NA
"lmu_child01",1558583471647015,NA,"trial_sequence_A",NA
"lmu_child01",1558583471663636,NA,"trial_sequence_A",NA
"lmu_child01",1558583471680262,NA,"trial_sequence_A",NA
"lmu_child01",1558583471697010,NA,"trial_sequence_A",NA
"lmu_child01",1558583471713631,NA,"trial_sequence_A",NA
"lmu_child01",1558583471730379,NA,"trial_sequence_A",NA
"lmu_child01",1558583471747002,NA,"trial_sequence_A",NA
"lmu_child01",1558583471763625,NA,"trial_sequence_A",NA
"lmu_child01",1558583471780248,NA,"trial_sequence_A",NA
"lmu_child01",1558583471796884,NA,"trial_sequence_A",NA
"lmu_child01",1558583471813621,NA,"trial_sequence_A",NA
"lmu_child01",1558583471830241,NA,"trial_sequence_A",NA
"lmu_child01",1558583471846876,NA,"trial_sequence_A",NA
"lmu_child01",1558583471863613,NA,"trial_sequence_A",NA
"lmu_child01",1558583471880232,NA,"trial_sequence_A",NA
"lmu_child01",1558583471896869,NA,"trial_sequence_A",NA
"lmu_child01",1558583471913480,NA,"trial_sequence_A",NA
"lmu_child01",1558583471930227,NA,"trial_sequence_A",NA
